baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
FBgn0052450	0	NA	NA	NA	NA	NA	CG32450
FBgn0052451	3928.40480550071	0.0108154377637674	0.0621113117226242	0.174129920360832	0.861763359344168	0.954277232229472	SPoCk
FBgn0052452	1199.284522979	-0.107664715491591	0.12635249037676	-0.852098088217771	0.394159652983325	0.722896116391788	CG32452
FBgn0052457	0.28718832388882	0.4337317210083	2.67052719939343	0.162414268278869	0.870979635551981	NA	CG32457
FBgn0052459	0.266073321158202	0.73826506347454	2.67676996702485	0.275804448110683	0.782698267081867	NA	CG32459
FBgn0052460	0	NA	NA	NA	NA	NA	NA
FBgn0052461	0.109435889360206	0.257358366841836	3.95087700848185	0.0651395541519851	0.94806288763189	NA	CG32461
FBgn0052463	0.103650997586859	0.738253711042866	3.95087700848185	0.186858186032611	0.851771824397845	NA	Tengl2
FBgn0052473	6235.99545628374	-0.0643215555027283	0.0577078705148427	-1.11460629076903	0.265019173403023	0.617632213058808	CG32473
FBgn0052475	464.109308298686	0.0751377709555646	0.107256639921189	0.700541905944237	0.483588944117375	0.778570429002105	mthl8
FBgn0052476	438.205220549406	0.0483383807745596	0.144710414588302	0.334035258706715	0.738352952654986	0.900552123791427	mthl14
FBgn0052479	5898.04148318831	-0.0224543897395688	0.0701791313890879	-0.31995821685334	0.749000004941229	0.906375119615812	Usp10
FBgn0052480	0.229250989799131	0.738263820528632	2.77139057122217	0.266387505317614	0.789940787003535	NA	NA
FBgn0052482	0	NA	NA	NA	NA	NA	NA
FBgn0052483	203.789691740446	0.198336660504142	0.229314987463501	0.864909279144742	0.387088584188958	0.715767725825354	CG32483
FBgn0052484	1073.93986650415	-0.255130089600281	0.128992568695737	-1.97786657153928	0.0479437609648567	0.298569070476467	Sk2
FBgn0052485	582.731855430579	-0.137895880812884	0.068959974056626	-1.99965099609306	0.045537963167761	0.290648635552108	CG32485
FBgn0052487	0	NA	NA	NA	NA	NA	CG32487
FBgn0052495	101.632080664652	0.698688369511097	0.362773119537176	1.92596510569052	0.0541087310380956	0.316568544788083	GSS
FBgn0052496	0.0518254987934297	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	NA
FBgn0052499	1.85766484686959	0.635382928881941	0.989303312890781	0.642252907276059	0.52070898576145	NA	Cda4
FBgn0052506	61.4443617331332	0.342843309327652	0.255812706927228	1.3402121944833	0.180176368164433	0.529150067452578	CG32506
FBgn0052507	0.0521913469203651	0	3.95087700848185	0	1	NA	CG32507
FBgn0052511	0.111118201371215	0.257358366841836	3.95087700848185	0.0651395541519851	0.94806288763189	NA	NA
FBgn0052512	1710.91466993706	-0.0727498675996397	0.0951256945491478	-0.76477620420477	0.444404819769523	0.753757763482228	CG32512
FBgn0052518	0.0574805504415808	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	NA
FBgn0052520	0.118132788427917	0.257358366841836	3.95087700848185	0.0651395541519851	0.94806288763189	NA	NA
FBgn0052521	3076.21858197711	0.166734722842195	0.201493836179873	0.827492919899303	0.407957733409102	0.732110196001605	CG32521
FBgn0052523	9.34054178219216	-1.22937125430716	0.97281804901183	-1.26372167493801	0.206329942594502	0.559964221042834	CG32523
FBgn0052528	1648.42101022272	0.0541996433327818	0.0578825357410505	0.936372994701806	0.349081177169965	0.689806171030425	parvin
FBgn0052529	1334.58276402267	0.0784637254045354	0.111244636982173	0.705325915325779	0.480607436449941	0.777716735182214	Hers
FBgn0052532	3.05250407844137	-0.372783169543961	0.697483535526345	-0.534468773177056	0.593017248513473	NA	CG32532
FBgn0052533	367.993760566693	-0.3640759158834	0.1620869745253	-2.2461762701763	0.0246927195630664	0.213782740347231	CG32533
FBgn0052536	12.4043872752318	-0.471765398741457	0.509650717272651	-0.925664151452715	0.354620543376999	0.693800140808683	CG32536
FBgn0052537	284.725614492967	-0.285054483607359	0.189649010525373	-1.50306338439463	0.132822699775084	0.461327113471907	CG32537
FBgn0052544	17.2695024199526	-0.365481624073591	0.364981260412348	-1.00137092973124	0.316647512913581	0.667454347786367	CG32544
FBgn0052546	0.0605223978611408	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	NA
FBgn0052547	36.593182996529	0.134881133316937	0.255707989799133	0.527481106174626	0.597859533585092	0.837488347038661	CG32547
FBgn0052548	0.773312332899557	-0.814504900013667	1.86363823892522	-0.437050969979776	0.66207438384	NA	CG32548
FBgn0052549	3182.84840897521	0.175106421370833	0.127286566017511	1.37568658539145	0.168918686848824	0.516465481793571	CG32549
FBgn0052551	12.5025058443232	-0.402215629264164	0.414635373967473	-0.970046586752912	0.332023271237607	0.6785100394184	CG32551
FBgn0052553	10.5947469175451	1.32993642376056	0.459116391079452	2.89673043611812	0.00377073602084257	0.0662616631781394	NA
FBgn0052554	32.7564385545997	-0.175205600036196	0.230245509094127	-0.760951215619891	0.446686206231468	0.755111180397334	CG32554
FBgn0052557	285.461582660484	0.215213594275764	0.245304407879269	0.877332764365511	0.380305920969966	0.711311083357573	CG32557
FBgn0052564	17.5383669713395	0.58470844859131	0.375033825966649	1.55908189637088	0.118976997886572	0.441505647945968	CG32564
FBgn0052568	0	NA	NA	NA	NA	NA	CG32568
FBgn0052570	0.0589268544508495	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	TwdlY
FBgn0052571	0	NA	NA	NA	NA	NA	TwdlX
FBgn0052572	2.405316472227	-0.554151429846526	0.887219299899534	-0.624593524858258	0.532237870532475	NA	CG32572
FBgn0052574	0	NA	NA	NA	NA	NA	Twdlalpha
FBgn0052576	204.359114885303	0.101640487522381	0.0965254913114555	1.05299114401212	0.292345050940753	0.642830014424032	CG32576
FBgn0052579	593.117957324494	-0.105461006513628	0.0864419482120427	-1.22002116674801	0.222456850974743	0.575878590089744	CG32579
FBgn0052580	8.71222325900182	1.27648187331942	0.490199833573212	2.60400307363381	0.00921419304556945	0.121041472112093	Muc14A
FBgn0052581	668.512635077627	0.0164852426053738	0.0662658815043638	0.248774214288362	0.803535438164096	0.931104339609299	CG32581
FBgn0052582	9.54669383456925	0.708862741081317	0.439604299883437	1.61250183692306	0.106852780526104	0.418336492581794	NA
FBgn0052590	156.518297813013	-0.0955594880388523	0.147828265280725	-0.646422305351316	0.518005898831765	0.799224111367643	CG32590
FBgn0052591	0.597013640745096	-0.220733013947052	1.59925855622276	-0.138022093480865	0.890222956584444	NA	CG32591
FBgn0052594	838.206737630577	0.0608537009956261	0.0683668330966172	0.890105600030158	0.373409186295476	0.707173114860489	be
FBgn0052598	0.354307290213761	-0.704478205260388	2.24013988495413	-0.314479559956057	0.7531568383731	NA	betaNACtes6
FBgn0052600	88.8571468932057	0.123018091307068	0.150233270388246	0.818847190034231	0.412873603253307	0.734699363057081	dpr8
FBgn0052601	0.30791721935684	0.0169306416894814	2.2513410629557	0.00752024736192295	0.99399976729287	NA	betaNACtes3
FBgn0052602	1105.31755361724	-0.477015931825832	0.790162596397352	-0.603693384122111	0.546047513485993	0.812177360245531	Muc12Ea
FBgn0052603	0.876191207439791	1.13362712677994	1.59917409965293	0.708882870868143	0.47839716559535	NA	CG32603
FBgn0052625	393.780390433827	-0.144653756307333	0.152488797309472	-0.948618907484478	0.342814471084462	0.685159246317221	CG32625
FBgn0052626	3709.7106159892	0.0674767429807269	0.0578662963159769	1.16608021035721	0.2435820170135	0.596299976822244	AMPdeam
FBgn0052633	257.474487759584	-0.348760813082225	0.203775317067384	-1.71149684908549	0.0869894323541976	0.384543504779601	CG32633
FBgn0052636	4.3586044928398	1.67180288266481	0.84578684665272	1.9766243578759	0.048084106754022	0.298606328847073	NA
FBgn0052638	948.872590383618	0.121073963847954	0.103372368034176	1.17124107873707	0.241501887707304	0.595124262703162	CG32638
FBgn0052639	0.477711500771971	-2.70811779151365	2.27704145722105	-1.18931422303513	0.234316040499234	NA	CG32639
FBgn0052640	77.2763376676887	1.19974779665515	0.559024808391542	2.14614410424313	0.0318614834564345	0.246221289787787	CG32640
FBgn0052641	254.794387152583	0.0502521121680633	0.0929445737873159	0.540667519580591	0.588736769888412	0.833799864867595	CG32640
FBgn0052642	387.995966385002	-0.0167838375852572	1.32158101424382	-0.0126998174189575	0.989867284133589	0.996511316764851	CG32642
FBgn0052643	0	NA	NA	NA	NA	NA	CG32643
FBgn0052644	80.090808516401	0.269726942037297	1.20452130332264	0.223928743554192	0.822812749474322	0.938029436800348	Mur11Da
FBgn0052645	71.2543204574379	-2.12908983784231	0.438827817368788	-4.851765894442	1.22367013752709e-06	0.00020683909991311	CG32645
FBgn0052647	1314.5734316301	0.381423465905536	0.182116966377121	2.09438732421942	0.0362254910153728	0.260233791050451	CG32647
FBgn0052649	613.004075463317	-0.101898088500414	0.0956195788261577	-1.06566133998217	0.286576759750295	0.63750906926695	CG32649
FBgn0052650	3.14284150984142	-0.916620433404129	0.697883493422241	-1.3134290208087	0.18903842383848	NA	CG32650
FBgn0052651	0	NA	NA	NA	NA	NA	CG32651
FBgn0052652	0.150851380280824	0	3.95087700848097	0	1	NA	NA
FBgn0052654	5435.3874937255	0.00635990350159405	0.0670081683161992	0.094912361603183	0.924384437707949	0.976370747584997	Sec16
FBgn0052655	0.0581316851082023	0	3.95087700848185	0	1	NA	CG32655
FBgn0052656	4841.15128334771	0.36800603328688	0.16416416814531	2.2416952337683	0.024981076141451	0.21511986204802	Muc11A
FBgn0052657	2.2274516323923	-0.158932949614461	0.856237972590069	-0.185617730937228	0.852744547928396	NA	NA
FBgn0052666	2667.44452146268	-0.0176336692376231	0.0546916093468415	-0.32242001009322	0.747134527089087	0.904960349246491	Drak
FBgn0052667	605.978134627143	0.677205607763794	0.243240770655278	2.78409579915175	0.0053677177562669	0.0836908146215026	ssp7
FBgn0052668	3.84277237941662	0.72364660071266	0.686424508721829	1.05422605329192	0.291779434657514	NA	CG32668
FBgn0052669	167.976138246761	-0.203886216706571	0.151218624094694	-1.34828773854533	0.177565854268611	0.524958018352704	CG32669
FBgn0052672	5502.26637882626	0.37492002882469	0.103818341295979	3.61130821533564	0.000304656335571961	0.0122259863509277	Atg8a
FBgn0052675	1859.61527060906	0.0198786516244725	0.0911029077981214	0.218199968639008	0.8272733095156	0.940419115280881	Tango5
FBgn0052676	4184.05964519642	-0.165751249037556	0.0698391916431707	-2.37332714107616	0.0176286424326243	0.176601517652884	stx
FBgn0052677	125.098527703661	0.124502878487393	0.190044541749745	0.655124726767167	0.512387453163214	0.795395625180038	X11Lbeta
FBgn0052679	0.529338766879918	1.54386465886126	2.09267467299542	0.737747094081949	0.460668148340748	NA	CG32679
FBgn0052681	0.414102235772038	-0.716693481677578	2.1633844408421	-0.331283459447737	0.740430384032434	NA	CG32681
FBgn0052683	22.6448090263839	0.169173574872085	0.319703829864241	0.529157173199716	0.596696422949311	0.836682315605084	CG32683
FBgn0052685	2819.18557100627	-0.0150943154247935	0.0587739739680555	-0.256819718077894	0.797317947659403	0.928446016908144	ZAP3
FBgn0052686	0.224723986161025	0.738254194982922	3.41654052582993	0.21608237613502	0.828923537015297	NA	CG32686
FBgn0052687	1183.36489398925	0.199552929960435	0.129063821951727	1.54615698607681	0.122066658902202	0.444558088457437	CG32687
FBgn0052690	0.0492598866925497	0	3.95087700848185	0	1	NA	NA
FBgn0052693	1.16694455946064	0.250651026441679	1.30485771281244	0.192090696158308	0.847671162594684	NA	Gr9a
FBgn0052694	638.671570869053	0.315027873296404	0.176218185660119	1.78771488377491	0.0738220191932834	0.358868784485977	CG32694
FBgn0052695	246.789475469872	0.598966693000063	0.212007315296711	2.82521710235229	0.00472485901804155	0.0769342869772546	CG32695
FBgn0052698	319.667506022262	0.0443691218930477	0.187088566196224	0.237155710769156	0.812535993923981	0.934811487194476	CG32698
FBgn0052699	2504.40217554583	0.0314517265636711	0.0703096600281634	0.447331512498748	0.654635717401495	0.86319737197132	LPCAT
FBgn0052702	885.911875511038	-0.114922631745937	0.209988065292921	-0.547281730443233	0.584185193359128	0.830129186560095	Cubn
FBgn0052703	1.1883771570214	1.38575696780772	1.34755790606815	1.0283468796165	0.303786686482932	NA	Erk7
FBgn0052704	2.32686549260317	2.71667665417784	1.25510723004343	2.16449765338682	0.0304261764969431	NA	Ir8a
FBgn0052706	8.19583660258869	0.598862543841283	0.46834214983867	1.27868598640454	0.201007656460387	0.554285710438812	CG32706
FBgn0052707	819.841154314896	-0.0510846880537464	0.118599710466243	-0.430731979470446	0.666663263248955	0.86984019613706	APC4
FBgn0052708	213.458986432177	-0.154716778159524	0.105448952622004	-1.46721967655883	0.142316305939172	0.475095966585608	CG32708
FBgn0052712	1.31138705058102	0.177535294783945	1.26160515343776	0.140721757754538	0.88808975593338	NA	CG32712
FBgn0052713	0.445068473877836	1.02803804335962	2.19598386283349	0.468144625631783	0.639681168363541	NA	CG32713
FBgn0052718	0.163000593262216	0.738253711042866	3.95087700848185	0.186858186032611	0.851771824397845	NA	CG32718
FBgn0052719	9.21132469817523	0.277620519245841	0.407593324501006	0.681121359349339	0.495794702860214	0.786666357045662	CG32719
FBgn0052726	13.0205481851816	-0.905964805952089	0.396004862981379	-2.2877618197196	0.0221513954022017	0.202593585961301	CG32726
FBgn0052732	1375.83537494718	-0.0243814909453025	0.09717849695801	-0.250893888139034	0.801896149874174	0.930419710177607	CG32732
FBgn0052733	0.121950029300192	-0.463959877482107	3.95087700848185	-0.11743212367433	0.906517629162644	NA	NA
FBgn0052745	0.559807773218079	1.19456263508213	1.62857421331802	0.733502118180021	0.463252236403095	NA	NA
FBgn0052750	66.5036503361187	0.457785637996165	0.251884403279629	1.81744336701926	0.0691492524977304	0.353514349423106	CG32750
FBgn0052751	8.85909873655436	0.0287354405430541	0.41710407827103	0.068892734547616	0.945075001771212	0.982193883841254	CG32751
FBgn0052755	6.70047394972797	0.0305130962186525	0.508633354167851	0.0599903564495361	0.9521633152965	0.986053403150095	CG32755
FBgn0052756	235.011424501853	0.276812209796852	0.157340315410578	1.75932156405378	0.0785229059313016	0.368203621868089	CG32756
FBgn0052758	1492.41018605222	-0.0543768589785774	0.0550721213138582	-0.987375421198712	0.323458629086147	0.673087457856577	CG32758
FBgn0052761	0.175190224667254	0.257353862853579	3.95087700848185	0.065138414154904	0.94806379529028	NA	NA
FBgn0052762	0.123012720503307	-0.944855221683138	3.95087700848185	-0.239150755554956	0.810988686137506	NA	CG32762
FBgn0052767	4103.12782514816	-0.146561411706149	0.0805919000343726	-1.81856255583552	0.0689781948168922	0.353210162322883	CG32767
FBgn0052772	1325.72684646537	-0.0324560717499027	0.102039236101428	-0.318074428915179	0.750428479907238	0.906638712627517	CG32772
FBgn0052773	106.590791771413	-0.262111864104485	0.216509704237009	-1.21062409201555	0.226039506520023	0.578959528061311	NA
FBgn0052774	188.058474236869	-4.46727519749333	1.01726358696664	-4.39146279757661	1.12590602210032e-05	0.0010478214035514	Muc4B
FBgn0052783	21.2906266639657	0.592599619406919	0.31644061274326	1.87270405738886	0.0611092627810505	0.334061878519203	CG32783
FBgn0052786	28.3813885400587	0.172350779287773	0.29066360598828	0.592956172485946	0.553210483664738	0.816272701078771	CG32786
FBgn0052791	126.56063565394	-0.108721523180677	0.152896095399264	-0.711081096588949	0.477033983308334	0.776466473528775	DIP-alpha
FBgn0052792	0.771594302075323	0.420423733444382	1.97474227966394	0.212900558100132	0.831404527061547	NA	ppk8
FBgn0052793	2.13471568369301	-2.30320933447203	0.984775595377665	-2.3388164220182	0.0193449364420508	NA	CG32793
FBgn0052797	0.0574805504415808	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	CG32797
FBgn0052801	9.7663235801852	0.217272890626078	0.434551474119873	0.499993449719933	0.617079689712511	0.84630132325314	CG32801
FBgn0052803	399.385384940859	-0.0669610129019524	0.0951677352671867	-0.703610448582779	0.481675402629375	0.77796043461404	CG32803
FBgn0052806	0.131065213722656	0	3.95087700848185	0	1	NA	CG32806
FBgn0052808	11.8341558339899	0.574228313681882	0.3713003976511	1.546532988692	0.121975899384654	0.444379525332596	CG32808
FBgn0052811	0.460923478256607	0.0169281950476187	2.19785041585008	0.00770215976735217	0.993854626397457	NA	CG32811
FBgn0052813	267.229569544239	-0.00378222085934613	0.182130925273685	-0.0207664945075234	0.983431925481892	0.993893481034674	CG32813
FBgn0052814	14.7169068839589	0.382086741601712	0.336870975669401	1.13422280100701	0.256701102043873	0.61086257780228	CG32814
FBgn0052815	53.8587558442123	0.0760790418681015	0.214999077117629	0.35385752761384	0.723445658261904	0.895653626756077	CG32815
FBgn0052816	369.7758190135	0.0589303366539518	0.216049711790257	0.272762857055611	0.785035513008379	0.92180473252678	CG32816
FBgn0052817	17.747618026781	0.363770285860618	0.335850355133039	1.08313205658669	0.278749811995946	0.630805504204206	CG32817
FBgn0052819	0.0734548231558798	0	3.95087700848185	0	1	NA	CG17450
FBgn0052820	0.605971290384025	-0.467033453678862	1.8708700038963	-0.249634369414342	0.802870116931251	NA	CG17450
FBgn0052821	0.18019526029001	0.257359487535008	3.56306502926486	0.0722298036721791	0.942419027210687	NA	NA
FBgn0052823	2.06768992063027	0.861683759299366	1.544828879642	0.557785895030037	0.576990595462676	NA	Sdic3
FBgn0052829	5.97075362154634	0.316944346052614	0.57305706146277	0.553076416585097	0.58021108472308	0.828222412393615	CG32829
FBgn0052831	563.71430391655	-0.0135794928027282	0.0960728942173307	-0.141345724133275	0.887596829539657	0.96360675275439	CG33695
FBgn0052832	0.185731182054908	0.257359881023048	3.53434237295624	0.0728169073240587	0.941951816574169	NA	CG32832
FBgn0052833	0	NA	NA	NA	NA	NA	CG32833
FBgn0052834	683.960900400416	-0.158297910546485	0.12220236350289	-1.29537519577305	0.195190830418935	0.547240141760484	CG32834
FBgn0052835	0.0688751096728795	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	NA
FBgn0052843	212.39764842175	0.556820270894496	0.193390903145942	2.87924748184402	0.00398625385418106	0.0682469731401514	Dh31-R
FBgn0052845	0.211379980455615	-1.1660443902918	3.41289668242024	-0.341658274127685	0.732608076812728	NA	CG32845
FBgn0052847	1.08908357272017	-0.263590937800238	1.59774517134148	-0.1649768326816	0.868962217016563	NA	CG32847
FBgn0052850	417.586993841149	0.21238117943357	0.0737310778947645	2.88048385426698	0.00397065288741397	0.0682469731401514	CG32850
FBgn0052855	3.41790908708606	0.65450548582548	0.694024492693713	0.943058195662737	0.345651136901245	NA	CG32855
FBgn0052856	102.551865722935	-0.193688927716062	0.138591469483863	-1.39755302716242	0.162247332379181	0.506390918808024	CG32856
FBgn0052857	13.2137209553114	-0.000277029350515912	0.343168346603071	-0.000807269531873055	0.999355892174071	0.999942042544551	CG32857
FBgn0052865	1.66127574960939	2.07553287042944	1.24552549319761	1.66639131978019	0.0956354985576601	NA	NA
FBgn0052939	8.3064918751274	1.67284711937057	0.657437681277266	2.54449534459384	0.0109435770519537	0.135352092945709	CG18542
FBgn0052944	33.4244879773067	0.111234830862053	0.256381870856727	0.433863870679898	0.664387297176769	0.869260534482764	CG32944
FBgn0052945	0.0521913469203651	0	3.95087700848185	0	1	NA	CG32945
FBgn0052971	0.767063520610752	-0.366417875697058	1.47782094646537	-0.247944703026067	0.804177191550683	NA	CG32971
FBgn0052982	264.256275571989	0.444764010169731	0.164488536554387	2.70392101167897	0.00685265765737284	0.0994195523070345	CG32982
FBgn0052984	14.5239717246717	0.314708029123605	0.350520601317913	0.897830335621765	0.369276009220144	0.704504390238689	CG32984
FBgn0052985	9.00424224483826	0.816673058036945	0.49826498986411	1.63903359587771	0.101206263095909	0.409197713951166	CG32985
FBgn0053002	435.126710892453	-0.0943424236361533	0.153282683725661	-0.615479983407671	0.538237784364572	0.80893248658251	mRpL27
FBgn0053003	0.0589268544508495	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	CG33003
FBgn0053012	12.3870759389222	0.317762253922238	0.373107652343817	0.851663727415113	0.394400758251591	0.722896116391788	CG33012
FBgn0053013	3.21551537680288	0.187383040633282	0.765936701695297	0.244645595671986	0.806730856351425	NA	NA
FBgn0053017	3.11431128058112	0.538039415072344	0.743776379055433	0.723388682705457	0.469441122269254	NA	CG33017
FBgn0053051	118.274496988999	-0.0396217301722571	0.1440276024798	-0.275098172086939	0.783240815887458	0.921326284002266	CG33051
FBgn0053052	607.631036676289	-0.0232145260712735	0.116427963886004	-0.199389607929614	0.841957988951322	0.946087426337831	CG33052
FBgn0053054	164.425675659854	-0.175104764809388	0.125773569249611	-1.39222227574598	0.163855099273384	0.509160476265617	CG33054
FBgn0053056	467.565418589065	0.0760739813741271	0.0842155733144535	0.903324389778522	0.366353755730531	0.702430886707675	CG33056
FBgn0053060	0.106870277259326	0	3.95087700848185	0	1	NA	CG33060
FBgn0053061	0.442768205206319	2.24504588731827	2.10513186129913	1.06646330740194	0.286214256951409	NA	CG33061
FBgn0053062	92.3972031172275	0.0882029567614196	0.169421123544515	0.520613692768037	0.60263590869332	0.839994470345943	CG33062
FBgn0053080	633.683075123039	-0.236674926750584	0.186175818981341	-1.27124418222274	0.20364179296137	0.557110551142786	CG33080
FBgn0053082	41.9663308919563	0.347288760868559	0.202225230468712	1.71733645729379	0.0859177144495722	0.382748723258349	CG33082
FBgn0053087	1944.79014050211	-0.0895202931190514	0.123762152302806	-0.723325277181864	0.469480066746353	0.771880032163471	LRP1
FBgn0053092	1.555876529574	-0.136717829724238	0.971382555424716	-0.14074560940047	0.888070912605563	NA	P5CDh2
FBgn0053093	27.6802305864988	0.156625252286233	0.491417287075661	0.318721494757098	0.7499377136034	0.906593649055264	CG33093
FBgn0053094	2558.27511921606	0.0376056072013622	0.0353025618904239	1.06523734221008	0.286768539140076	0.63760380327155	Synd
FBgn0053096	29.3585096204282	0.243157338553923	0.248137393668013	0.979930251380199	0.327120549074708	0.675791888615622	CG33096
FBgn0053098	29.5376827897408	0.115210799418639	0.240880361300811	0.478290545549143	0.63244342459878	0.854167110123942	CG33098
FBgn0053099	150.558345450359	0.446148994359494	0.140992499931907	3.16434558274351	0.00155432117034709	0.0366193941217394	CG33099
FBgn0053100	1526.33352771027	-0.0739542185478965	0.0940720278206259	-0.786144619832268	0.431782766243263	0.745862514937308	eIF4EHP
FBgn0053107	341.884589822967	-0.0637973992731492	0.101539949733932	-0.628298511475723	0.529808406574147	0.804127438677132	CG33107
FBgn0053108	92.4691985752873	-0.0634008206039948	0.132185859507594	-0.479633909709931	0.631487729912573	0.854148715335829	CG33108
FBgn0053109	1508.41124957758	-0.124676416316866	0.156468020893485	-0.796817238467784	0.425557181955603	0.742354372236461	CG33109
FBgn0053110	284.594311701449	0.112033997177071	0.127472946363647	0.8788845035202	0.379463901738611	0.710838939131377	CG33110
FBgn0053111	345.458665006976	-0.0285752205138068	0.0967238742083402	-0.295430892814082	0.767664736831632	0.915049728575559	CG33111
FBgn0053113	7654.60979655511	-0.0584942385278015	0.0700185579425242	-0.835410500396443	0.403486619678729	0.72875322472164	Rtnl1
FBgn0053116	1905.03622015829	-0.00679561489455097	0.0869023363455169	-0.0781982991519599	0.937670314956517	0.981447924510709	CG33116
FBgn0053117	0.159217070594182	0.257357801840222	3.68357813815285	0.0698662529171366	0.944300113738358	NA	Victoria
FBgn0053120	535.689896136223	0.0262518643790792	0.214743854031431	0.122247337403365	0.902703137735673	0.969720669548596	CG33120
FBgn0053121	0.057610390566776	0	3.95087700848185	0	1	NA	Spn28Db
FBgn0053124	0.950473374222262	-0.225437278967863	1.30198753240983	-0.17314856967225	0.862534648382679	NA	CG33124
FBgn0053125	0.0605223978611408	0.257362870830094	3.95087700848185	0.0651406941490662	0.948061979973568	NA	CG33125
FBgn0053126	1401.85240185252	0.311556258155992	0.120280569342266	2.59024595460169	0.00959073813390843	0.124241440054784	NLaz
FBgn0053127	914.601357933888	-0.200080060216891	0.161519089030769	-1.23873940484382	0.215442020712636	0.569149610163448	CG33127
FBgn0053128	0.184095890806431	0.257353862853579	3.95087700848185	0.065138414154904	0.94806379529028	NA	CG33128
FBgn0053129	5961.94305153123	-0.0540495785432385	0.0716116267707722	-0.754759820165103	0.450393106323864	0.758252025167851	CG33129
FBgn0053136	1.35328880898689	0.236567073228059	1.16027002318093	0.203889670940132	0.838439716934348	NA	CG33136
FBgn0053137	4.2058175888043	-0.192851819544776	0.591612480822073	-0.325976590752107	0.744442066477722	0.903323104594492	CG33137
FBgn0053138	3420.83562763084	-0.0335546072219282	0.0524079675797847	-0.640257746512407	0.522005045877819	0.799839598963581	AGBE
FBgn0053140	0.107391571800752	0	3.95087700848185	0	1	NA	CG33140
FBgn0053143	106.217746223892	0.383091751321066	0.166767752665627	2.29715724531693	0.0216098011245245	0.201332259120789	CG33143
FBgn0053144	1147.14679141905	0.100620074729414	0.122305702829966	0.822693238346372	0.410682461442586	0.733708127348397	CG33144
FBgn0053145	1165.79364352486	0.0126539613675592	0.118202402956472	0.107053334374421	0.914746668110875	0.973148407368579	GalT1
FBgn0053147	125.231525524967	0.0360620622678832	0.206246552038588	0.174849285534413	0.861198060547282	0.954251127618083	Hs3st-A
FBgn0053155	4.71029378670412	0.0706871232319334	0.592332558322447	0.119336886414158	0.905008461159644	0.969910394310217	CG33155
FBgn0053156	2684.98231074173	-0.0796629964717166	0.106534209233436	-0.747769163022186	0.454599405291156	0.761293252639807	CG33156
FBgn0053158	800.830368886419	0.03161528189076	0.0791191870170468	0.39959058077718	0.689458095213916	0.879707034328574	CG33158
FBgn0053159	0.568669151783567	0.884007814066314	1.56200005255341	0.565946084714415	0.57143043222136	NA	CG33159
FBgn0053169	93.960543008441	0.251097498099225	0.156200088738277	1.60753748687016	0.107936512926687	0.420261764590964	CG33169
FBgn0053170	338.432297872688	0.0349136307357488	0.0940717387569637	0.371138358842807	0.710534481834747	0.890427866695397	CG33170
FBgn0053172	1018.96497388405	-0.0452470767302164	0.0877815550179972	-0.515450845236675	0.606238010078809	0.840821642267418	CG33172
FBgn0053177	13.1909476414755	0.197776489750385	0.351704226645227	0.562337540372771	0.573886065657349	0.824627272053044	CG33177
FBgn0053178	136.679763630959	-0.0136127096651974	0.169410241026087	-0.0803535228020909	0.935956090750726	0.980907037732948	CG33178
FBgn0053179	30.012411754312	0.220110002601742	0.312379613420368	0.704623455390289	0.481044597801187	0.77772602368191	beat-IIIb
FBgn0053180	2033.29098635394	-0.0561673312154012	0.0978319664515802	-0.574120435810722	0.565886305350378	0.820816941018917	Ranbp16
FBgn0053181	3208.2200270473	0.00329525552490996	0.0678175949215403	0.0485899791746127	0.961246055993573	0.988346939294734	CG33181
FBgn0053182	309.028324650153	0.0716939923056023	0.136679951109641	0.524539200691483	0.599903561932186	0.8389162243571	Kdm4B
FBgn0053189	10.8898401729116	0.307681469734709	0.366650900873336	0.839167363292531	0.401375398860822	0.727334800872683	CG33189
FBgn0053191	5.47899841020145	0.668765946959683	0.592455618761866	1.12880345089358	0.258980756589208	0.612719440662267	CG33191
FBgn0053192	43.3696740381547	1.43639321709065	0.35501533003262	4.04600335697805	5.20994859832641e-05	0.00324448787272386	MtnD
FBgn0053193	724.990996896422	-0.239506199929286	0.128607945685862	-1.86229706611055	0.0625612288061798	0.338008384351603	sav
FBgn0053194	0.42971064011208	-2.36301419648623	2.50029092397985	-0.945095698193752	0.344610021337164	NA	CheA29a
FBgn0053196	936.980341053161	0.240697479282601	0.207751598859136	1.1585830414995	0.246626184708247	0.599069854233148	dpy
FBgn0053198	244.727298613664	-0.141540163741274	0.130421640455718	-1.08525060140867	0.277810678170194	0.629850098325398	pen-2
FBgn0053199	9.90407599296877	0.187968452043304	0.411359102668477	0.45694491947293	0.647710636152916	0.860456438480596	CG33199
FBgn0053200	7.65138043699254	0.0977576410410753	0.453115036777801	0.215745744692675	0.829185941694991	0.941209354029876	VepD
